patchids,classes
99ff2463-8d77-43e6-ae2c-dd4f22b706dd,0
d2e08873-07b9-47b1-b768-e49d7e878a33,0
5d6eddb0-f728-4dda-8006-69eacf25d6b5,0
2f8d52a3-ea59-4b3a-9a36-f899be31aad9,0
01cf2b70-5099-46d9-8612-68cc4c918a77,0
db796c35-3845-4848-a0f2-4fd65795f605,0
d9111ae5-c417-41a9-b785-39ff17479cc9,0
41fb2c35-3120-4308-8731-aa88a524dd64,0
f9a37ac9-5da5-436c-961f-83e7036d9c87,0
969c3cf4-80b4-43f1-bed7-9dde7b57ac6c,0
5ebb6dae-8192-46e8-86eb-cc3a9d18a167,0
3fb256f6-22b5-4793-9afe-6139774be217,0
2849ecb4-a269-4b46-8a7a-d65076547623,0
b666a720-aaf6-417f-b7dd-20d5f0680217,0
ab98df10-4ae2-4bd2-ba6e-2bebda80d4b7,0
6eb2d53b-0617-4094-aa51-8df4b80e009e,0
9c992a85-59d3-4fe3-ac33-330177bd4f7b,0
3678d3d1-7b41-477d-ac0a-5cea1d6ad230,0
d70a3857-24dd-4ba8-921a-80a6b7299f30,0
300ceff8-c6e9-4c36-9724-17a00388fb0a,0
6fd92ede-772b-4301-89e9-6f717ba90ad1,0
522c6b51-3839-4de9-9fb0-7fefb2ca751b,0
472345fc-a86a-495b-8901-523e161aa2cd,0
ea358371-a71c-4cf0-8afa-eae44c46aa6c,0
e5c58a20-5581-43ed-bb37-f2b4b1fd6c91,0
d65261ff-48f7-40e8-bac5-cf0909f62368,0
f1b5734e-40af-4a1e-981f-ea476f0575c0,0
af1b21e7-1ec0-437a-9d8d-07a207b68bc5,0
c1bfb172-ba3d-4f63-bd99-52e7c713247f,0
568611ba-3067-4dd2-bf8e-13894bce1af9,0
8437e978-1ef3-4ef6-a5e6-965f826f32dd,0
9f13081d-4809-49c4-8ff9-4440ac96882a,0
4ffc88fd-e84f-425b-adca-60ea402abe46,0
69ad664b-dddc-4d91-a1d1-52dff0cdc82b,0
ddc9b4f5-7c56-46bf-b626-bfa8ac4de2e5,0
44c25f10-5ae5-4b42-90b2-640718a13ebc,0
4c218471-5668-40c6-8c66-a2c751d1aef3,0
397b5a04-0ec1-4900-8b61-1585ec73618b,0
f2de7009-e32a-4466-861a-45b9bf0b62fb,0
5ea199a3-0c2d-4d2d-bd46-efd5f069666c,0
0b5a8595-6573-4a5a-b28e-c4bd75c51073,0
2837bdb2-4c89-4050-915e-6f9d59c88052,0
aac04351-9167-42c1-b694-864b5800d492,0
80e26aeb-acaa-4306-a709-9e8b2af3ffb7,0
2297ac06-7c9d-4c9a-9fb5-fee67530c943,0
cd007371-d1a4-4f37-be31-72df9d1497df,0
befd878b-eaea-486f-9009-a170580caf31,0
60011a08-3a89-43ef-abb8-ae3873236419,0
383a1952-63cf-4227-9485-6eda9c071ad0,0
e46a492a-94a4-420e-95c9-f1006752bb2a,0
20f8395e-c3d3-413a-a89c-f0ad2eb7fb6a,0
a761ac85-6d37-4491-987e-450eaeb9364b,0
0ca61043-3f7c-4e52-8c1e-197310b10081,0
695c5f1c-38ee-4995-b36c-8465b29735bb,0
6dfb78ba-82a5-4dca-b3c1-c51f7fe53bcf,0
1d2a591a-eee8-40f5-8b43-2a30a2846f78,0
4245e5ae-ee73-4050-ae47-52f0bd0174a1,0
dbc29da6-876c-438c-a38a-208fc4fc132b,0
932a6148-d9ec-446c-9127-423c23099bb3,0
64e245a4-56e3-4218-9140-b1f7624c9a0f,0
e2374598-f49f-44df-b095-727b67878278,0
b80a57f2-1fa0-4d4f-aa05-e251a05f203f,0
7dc92be2-fc16-4f7a-ab8a-bf61003e28db,0
38d3b2f4-9cff-45af-a4c7-2e9ee5b34059,0
36efa561-cb75-4dcb-86bb-898ca29f04b6,0
f2554137-8855-4cd9-866a-30aad13e5769,0
63f94658-1f71-48b7-8231-38d6e554b06c,0
0cdd0945-a00a-4a43-80d4-5067e230fc07,0
04efad3f-183b-47de-b6d0-65b04e982130,0
88f83e91-38a3-4672-a283-ee19c886af28,0
e281c87c-d143-426d-b461-6a03aa103e6b,0
640738ce-925f-4312-a344-81c49b750427,0
2b7c7653-f530-4272-939b-82e5a7524ed7,0
a0e78f15-c85a-4161-b4f3-0dee514f2e48,0
b05ab5c8-d528-490f-89ad-800839b745b8,0
ca4754cf-735b-4c57-9c1d-1a7a669ea74d,0
4c0268fb-70a4-4bf1-aa3f-1fe8fc9caf33,0
18fa211a-bd75-4d33-9caf-054444e35308,0
868b4e10-788a-45d4-b51c-a2c08744c02a,0
7965f859-1de0-4669-99fb-3dababd7495f,0
cabb677f-de16-4c1f-8330-3231d3de6c8d,0
cb2cadf9-6041-4a22-a46a-5024cdd2c03e,0
66ebefc5-b7ff-4e62-bfca-3d301565fb57,0
3337729e-afc0-4702-b678-14e954cecef2,0
9d519844-b79b-4e53-8572-ca28ece9fc37,0
a40160aa-19db-42c4-97a7-586675b54f1e,0
65626d8b-56af-4421-8018-74c7d3a20f92,0
f38c46a6-788a-4eba-b59c-7da91622a629,0
46492b88-3bbd-4dcb-99c1-4cc1a17cc333,0
688d6e3f-b27a-4fdd-ac57-72c13c1404db,0
c238d61a-4e3b-4c30-8d34-f9adb94d43a3,0
b11a7477-9627-4f7f-8336-0f5195fbce68,0
f95a9103-e775-411f-be9c-b384debc5633,0
46fd7aea-2bf9-4b7a-9615-e173a157c7b5,0
63ed9155-add1-4559-a3f9-d4b494ad23a4,0
35b5dacf-7213-41fb-9637-9044cff9bca9,0
3dad5813-eb42-42df-96ef-1a2631b09fc9,0
427a322d-af83-4438-a8d6-1c68aee8e304,0
54f1d1ff-0547-48d2-b854-05442fc1d4e9,0
d21a3157-2cad-4e38-a308-317c735f2e1b,0
644794e3-52f6-4c58-abe6-23a5c7bb7271,0
14004742-fc30-4294-a58b-795b7d232d97,0
03509f1a-d1c3-47b7-80eb-a4f2a1417250,0
06ad3d40-0155-4bcb-bc07-43ce33c4c56c,0
ef6eeca3-2b62-46fc-bd08-94846e2cb55b,0
3fe03250-5832-42a2-b923-52601ab73bc1,0
ce00471f-2635-4b96-93e8-ee0322c386ba,0
7d729c66-8f13-4bcb-b05a-1d09994b73e8,0
05bfc7c2-b122-4e4b-b2c2-3bb3629fb051,0
5fd6ae5d-9b9a-49df-9c36-8dc846991c56,0
fd414209-8b98-4087-ba78-769daed485a1,0
3a147d43-e3da-4aca-80fd-4e58bf634837,0
c9519bf0-7850-4641-9b1f-a711f9f40f0c,0
e1de39ac-b7d5-4822-8b71-897d7538bf5e,0
dd197f21-0943-4210-aa38-3ff8e4087a7d,0
d1a15c16-89e9-4bea-b54c-2f9e8a0eaf32,0
e21b5173-9341-4771-b82e-86631cab41e5,0
7be3066d-023b-4f6f-a300-06262dfc56a3,0
878ef2f4-1e23-43e8-91ca-063c7bfa251f,0
dee49a19-c1a5-4dc3-a9e9-8a51028e08be,0
0604369c-0cd3-4dd1-85ed-fad0a2d1be7d,0
225e8003-8c9a-4ead-821c-7d792c396b91,0
325a03ca-050b-4b57-8bbd-6432f4769ca4,0
c481683c-653e-4856-a837-481cd05817ae,0
2c0b031a-623c-48ce-80af-4bf63b321e78,0
8bd89c8f-f2d9-4ffc-8469-848fbca1d5f6,0
8fa2ab07-914d-4521-ad35-ab0fcd92c67d,0
8d17010d-1bfe-4bc5-9e12-91c92e169cba,0
1a42e9b3-9769-46a3-9b7b-1133e0cc0b1d,0
d3e8d3d2-3ea5-4f37-ab53-37df1843d878,0
ea83db17-9d99-41fd-82f2-b674a55d6c33,0
96a66506-0b09-4717-ab2e-bed3c89e738a,0
36595efc-d45f-4e0b-9f6f-97acc03eace5,0
a3d551fd-4352-4d22-b3d2-3b6b2b4ab427,0
03965fab-5f94-4b10-a226-278d18dc4291,0
b4596b7f-c77c-4a53-89be-d41b16284b6e,0
fd55ed78-2fe2-41b2-8c11-866654572231,0
e234b6ac-a6a7-406b-9c42-d95f3e76991c,0
e66e4f18-2d19-44f1-b966-74b0c1de51e2,0
23b9410d-b70a-44f1-a55c-12cafdea0e70,0
3a432b44-4ae7-4b4b-8d50-c2a4660b42c5,0
fb44878f-9fe8-4566-bcf9-423cfe1e57ce,0
b465b003-099e-4b89-a0a5-245f928cc606,0
f0cf2356-b63d-4900-8163-a27e5a1ec49c,0
cd74fdfe-ee34-4e40-aff7-9af79c95d5c8,0
68cf9a70-be1f-4d3c-8488-9091381a93fb,0
232d99dd-82c6-403a-8bcf-cdd2dd23c3d9,0
e90cf0da-1eef-4c12-981e-5e4de7ef21c6,0
45f151f1-9d9b-48a2-a926-9ed3e84f5f27,0
b7066945-fe89-4b24-b3cc-1eb4a9ed3f89,0
f8b213e3-e445-4261-b76d-31268d1bb99c,0
19ba9317-f3f5-424f-bf4c-e8bd95ce2227,0
128c6069-3f56-446a-856c-bbcca42a1d11,0
bc3a8ea5-defd-4aac-815e-10f472d7c1a7,0
5fc5b765-db7c-447d-9b3a-3c8f5f07c30b,0
389d1435-de30-4150-affd-fc95167632c1,0
89d73cb9-05bb-4502-9ab2-7a3b94d83f6e,0
7221fee2-2fc9-4f6f-954d-10fa16dd0b30,0
26a6f2b5-fc27-47cd-8694-9273211d6c59,0
19b1a224-2f9e-4add-9aa9-b17a9dc9b0a2,0
79c92913-bcb0-4366-ba5a-09aff325921c,0
1d5f4b0b-7652-4d1e-9f7d-fbd6d4afecd7,0
a45c0a14-945f-4461-b055-fd2cfbd1ba6b,0
ae0636e7-60bf-436c-bd4f-7ec09f74c05d,0
56581f93-617c-4922-ad2e-6fb4a0a4e7c8,0
a2be36eb-0c66-45a5-bc12-445f396976dd,0
2a1ffc6d-7ecd-4ab7-b43e-754e6a87608b,0
5542109c-b7ba-4444-811f-8acb269a81fe,0
5eac7dc5-3949-40f6-b7be-7fd61afc8d84,0
962bb41a-2447-4661-8ac6-0241eac71eee,0
9e9e68a7-4f55-44ec-8709-897093a781f7,0
8d953400-2b0f-458c-be33-34c2a4fa98e2,0
f823945d-0bb7-43d0-ad6f-3f723e250478,0
61378327-897f-4416-972d-436a4febc2c1,0
cdfa9353-2d3a-4a00-b609-3e5ef1ec993c,0
5f73b3ce-788d-4566-a3f1-3ed57205cd4c,0
4d284081-de15-4c4e-9e74-5313050655b2,0
2358c4b5-f95c-4432-a833-2112dc22621e,0
db4f4c55-7cc7-4bea-97aa-d5eeefb372d8,0
48054dff-7980-4734-aadc-7bc4854395a9,0
5afbc751-bb35-4cd0-825a-7312f365a461,0
636df7c9-ccee-4c65-8723-ca3ebabeba99,0
12d6d9f9-a6da-4dd0-827a-385c14bc5c75,0
077b9bd2-8cbe-4aca-8096-3957ac5286ef,0
d0ade8a8-f421-43d7-be8c-af20762f9e29,0
34c309ad-9b9f-445a-9c5e-d0df03c6a6a7,0
c0c8e41e-07ec-4cee-81c7-ef954eb602b8,0
0ae87cae-2d17-466b-b985-c108ba5d3b83,0
f7c21d65-5c6e-4193-a7ee-41926ecbf55a,0
6a7e35d0-ff57-41a2-900b-1ca50e43f6b7,0
77ad57b2-574c-43fc-b61b-4a7775b412ff,0
617d559f-fe44-45bd-9842-757c5d9ee96e,0
a1407ecb-876d-4655-acf0-0114690fd571,0
c4b399eb-f23f-471a-a6e7-44e693b7da0f,0
294c1786-ee3b-4e77-9024-98512fcd5a5c,0
7364766f-ec3c-4d86-9375-02f67e0a94bf,0
0c531650-aaab-4f18-96f0-8bfe719ea61c,0
bf7e2c01-2552-4f1d-bbdb-74d7018cca0d,0
dd031465-4ab5-42f9-a8e8-32f32777ce36,0
7e489734-afe2-4e36-aa65-1ee52f25f20b,0
9c6c3989-984f-444f-a8f1-91bcc32d209c,0
76e9bd44-b484-4d30-93f6-8fcc87e2ba5d,0
26443fdc-5794-4a30-8786-03e3ef84a63e,0
a34036c5-98ee-4561-9eb2-95e8799e37ec,0
cf21f1d9-b13b-4031-be15-9ef1931dfeed,0
a88683e6-581e-498a-873d-c0c17c57c14f,0
a7bd8d38-8282-46e3-be37-b3a7d6376e1d,0
904b34c4-f6da-457f-861d-07cce986eaf1,0
6474726f-3832-4616-a329-ac8b05e06cf2,0
6e402185-f8b0-44cc-b87b-5f56284dba4b,0
e4a4f8f0-5245-4d4a-b1ec-774a2df4c0c5,0
fe6f7d60-4af2-4575-b197-d37a0f9f539a,0
3231e985-a092-413d-be8a-c4cb4cbd2e32,0
f6f0004a-0876-406b-a383-34aeaa42ff16,0
be13e3b6-0d26-47a8-ae0e-24e4b51a447b,0
c030880e-07a3-48a8-8844-d08c42220d02,0
9bdb996c-7f9c-49ec-b3ea-53005b797222,0
fdf607de-0c3f-432c-a665-1d0041a57b05,0
9c8d1cce-1bbe-4455-bee6-1f2d456b4bdb,0
081f31d6-ae69-4ca1-8db4-e606335973d3,0
83bb6a44-5b7d-4c2b-a2f9-270cf9263475,0
b73736a0-20d0-4a64-940c-11d06d8c6737,0
ba2b7e77-0613-4229-88c5-7674d96bd9c7,0
b4122080-f88e-4677-bac5-222ceee93769,0
0d61c2eb-bc76-4e37-81cf-a4df8cf72395,0
5a509722-d657-4fe2-867e-b04484fa52c5,0
6674b317-8f65-4d78-8bbe-189ba6f57f85,0
b1464baa-779e-49e4-9900-59010ad150c5,0
6321b77c-c32f-4b51-a3d8-21109379069b,0
2c3928c6-7008-4d12-9d3f-583920262df5,0
1c3f1ccc-c646-467d-978b-86082bbc6050,0
9d34e726-1e8a-4368-9445-d7a60db12525,0
0c6cb5d3-0701-4104-92fb-52dcf80bbdeb,0
3b7d968e-7602-4b0c-a9ad-76561b122399,0
773516e5-8363-4222-8ea5-888394e7f23f,0
7ea2de22-0669-4f36-8889-8df7d9354307,0
6ad95563-ad2a-4dbd-9df6-6fc2fdd10671,0
3f3dd770-c353-46d1-89d0-d5a157faffab,0
ad220ed2-43db-4591-88d0-7df41e506b41,0
8caaa2dc-4b49-455d-9f0a-3de28ca7ef9b,0
bd013998-97b2-4bd3-b4d6-8fd5433e6088,0
a34c243a-f492-4d66-87b1-40ba78b60a57,0
71fc8b8f-8b1e-45f3-b4a0-411b3fbca545,0
1c12a4b2-f306-4875-bb51-001dea0c6933,0
79dc2d90-c485-4180-9c55-369f8e83d8fc,0
65ed7e22-0b96-4219-8e64-c13292b11470,0
f8b9df95-519b-41e0-9ef8-b344e5c954fd,0
4cdd5c09-bf42-4fc8-a5f7-ffd46636c133,0
4b7cc8e0-d023-4f76-b49e-982b20ac3845,0
a1569864-0cfc-43b9-872e-793bdd989896,0
c6703fe1-879b-4eee-abc7-4540b821d13b,0
8286b2b9-e5da-4c19-b268-517b20303162,0
b377d194-f267-43b1-9ebb-ab1c6e532689,0
7ec47cde-fed8-4c89-ad1b-3c40ed85ca84,0
d787f812-0a60-4f38-9565-bbad31cb40e3,0
84cf8584-92a4-4b97-9b9b-1dd1f4a5fa9e,0
882d021f-cf09-4198-bae7-768f24446b7e,0
ad816330-83dd-4ca3-af92-024207a344c4,0
ec78469d-9240-4f19-bddc-bdb84297be23,0
c38461b6-1efa-4e50-89c7-8a8c70455713,0
ddddd3b4-55c1-48b2-a9a9-1174baeebd1c,0
4accd086-d31b-4946-8502-48d20976a813,0
1e0afdc0-b7fc-4477-80e4-49c015dd60e6,0
3dc0a155-cf12-4068-9a0a-3579dc12d84e,0
91b519b6-7d91-46e8-ac9a-2a3f5d99ab36,0
cc046465-1a88-4a26-bf15-8457c01dfc5f,0
eb26b145-3072-4975-85a4-7f70eca6f6a5,0
fe41f2b5-79b3-4e7b-b0a2-c82667f22ea8,0
dcfe1aa3-b849-4b31-916a-3bb221a3eca6,0
d1594d2f-3672-49ce-b891-558aaaade482,0
1fb5fdc2-3b17-42da-9454-577a30d484a3,0
29d86ba0-f0c4-4e3d-adcc-63d17aba499c,0
645caec1-a791-459a-a5dd-2cbaf2f4bf1d,0
1f245213-481b-41b9-bf5e-9b55e9d0bcb1,0
be3a9842-4266-49e2-971c-b80062a4ace3,0
2fd143e1-79a6-49e9-81a2-f926494f7651,0
2bb16430-7296-4995-bc3f-3bc9b2de59b3,0
32e5c97a-0e1c-4bc9-b320-f48ad5154efc,0
f6323b12-e82c-492c-8311-106ba827ece4,0
97dcb855-391d-487a-b79b-f688ef77442d,0
a9e345b2-ca22-4b1f-8f44-fc762dcb2b84,0
8159ccbc-f27d-44a1-b12c-9939ea7dec83,0
b1b8e4a5-39cc-42ff-9289-828687298e69,0
e020d813-6e1d-4c5e-880e-c29c932632a1,0
d8a5a0d8-ad5e-4bfa-a200-36c851b84f7a,0
377bc8db-c412-438e-8627-57928a29b093,0
567d33dd-6fe7-4656-aeee-6e4497407644,0
ebf289f2-cadf-4d8d-8187-bd328a66915a,0
5c6f2d32-a105-4d65-94c4-915e15e79d24,0
3bf5d8ed-4dd0-4a38-ba6d-4e036dfd4758,0
f6f65fa5-6a95-4050-a1ea-2b0be2f98f0d,0
14b289b4-4a6d-4659-8cf7-976b41a6bdf1,0
0a7d9360-203e-49f2-bf5b-056e2cd29661,0
77756c08-1125-447e-ae2e-df05177e9271,0
95ea9c7b-d192-43ed-815d-c8db5b4f5cd1,0
f4fa5e38-d19c-4a28-9e4d-4c4997b20166,0
ae36e1e8-3e53-4af9-87ed-a2aa1a156d56,0
7e5a35a0-894b-4850-8b53-bf8f0a3db15a,0
f47a957d-c52e-4cbd-87c9-735a86e54cb4,0
bca69a72-5e46-43a8-91a2-d1d35329647b,0
7fc79f11-a435-4211-897a-203f7cafdde0,0
6d863d80-89c0-4c50-9bde-19ccbd66c4dd,0
22e4605b-ac03-4457-a409-a30c4518a7ab,0
244b67e3-a8b6-4a3c-8dc3-9b8dca5431b6,0
c214f08b-f1c3-4cff-97c2-9a7b6c62919e,0
